***************************************************************************************
Start Datenerfassung am:	12.07.2023 10:49:24	Messzyklus: 30 Sekunden
Hochfördern und Aufschmelzen nach Versuch 7
Datum	Uhrzeit	T_C_BT101_FW	T_C_BT102_FW	T_C_BT103_FW	T_C_BT104_FW	T_C_BT105_FW	T_C_BT106_FW	T_C_BT107_Steam	T_C_BT108_Condensate	T_C_BT109_Condensate	T_C_BT201_PCM_Pool	T_C_BT202_Heating	T_C_BT203_PCM_Pool	T_C_BT204_Heating	T_C_BT205_PCM_ColdTank	T_C_BT206_PCM_ColdTank	T_C_BT207_PCM_ColdTank	T_C_BT208_ScrewConveyer	T_C_BT209_ScrewConveyer	T_C_BT210_ScrewConveyer	T_C_BT211_Heating	T_C_BT212_Heating	T_C_BT213_Heating	T_C_BT214_Heating	T_C_BT215_Heating	T_C_BT216_Heating	T_C_BT217_Heating	T_C_BT218_Heating	T_C_BT219_PCM_HotTank	T_C_BT220_PCM_HotTank	T_C_BT221_PCM_HotTank	T_C_BT222_PCM_Pipe	T_C_BT223_PCM_Pipe	T_C_BT224_TraceHeating	T_C_BT225_TraceHeating	T_C_BT226_TraceHeating	T_C_BT301_CW	T_C_BT302_CW	T_C_BT303_CW	T_C_BT304_CW	T_C_BT305_CW	T_C_BT306_CW	T_C_BT307_CW	T_C_BT308_CW	pbar_BP101	pbar_BP102	pbar_BP103	sw_BP401	m_dot_kg/h_BF101	m_dot_kg/h_BF102	x___BQ101	n_Rpm_MA101	P_W_EB202-1	P_W_EB202-2	P_W_EB202-3	P_W_EB202-4	EB102_output	EB201_1_output	EB201_2_output	EB203_output	QN102_output	QN201_output	QN301_output	QM101_sw	V_Control_FeedPump_GP101	GP101_sw	GP301_sw	GP302_sw	GL201_sw	PTC_BT110_Motor	PTC_BT227_SCMotor	F___BL201																	
12.07.2023	12:07:30	36,400	37,000	36,700	36,700	35,600	36,700	39,100	22,900	38,000	198,800	221,500	129,100	222,100	115,200	114,600	54,800	83,900	122,700	30,300	244,400	320,100	240,300	320,000	241,300	240,300	243,300	241,300	272,100	238,500	242,300	254,300	265,200	318,400	316,700	450,000	28,400	33,600	34,200	33,700	24,800	24,600	24,700	24,700	1,237	0,986	0,980	0,000	150,047	-0,043	69,868	0,000	791,124	808,268	366,645	362,956	0,000	0,000	0,000	74,575	0,000	0,000	0,000	1,000	2,757	1,000	0,000	0,000	0,000	0,000	0,000	36,010
12.07.2023	12:08:01	36,400	36,800	36,700	36,800	35,600	36,700	39,100	22,800	38,000	198,500	221,500	127,700	222,100	115,000	114,500	55,100	83,700	123,000	30,200	244,400	320,200	240,100	320,000	241,200	240,300	243,200	241,300	272,600	238,500	242,300	254,300	265,200	318,900	316,700	450,000	28,400	33,600	34,200	33,700	24,800	24,600	24,700	24,700	1,226	0,986	0,979	0,000	150,029	-0,014	69,868	0,000	827,365	821,506	364,909	362,739	0,000	0,000	0,000	74,409	0,000	0,000	0,000	1,000	2,776	1,000	0,000	0,000	0,000	0,000	0,000	36,028
12.07.2023	12:08:33	36,500	36,900	36,700	36,800	35,700	36,700	39,200	22,800	38,100	198,200	221,500	125,600	222,000	114,800	114,500	54,400	83,400	123,400	30,200	244,500	320,000	240,300	320,000	241,300	240,300	243,300	241,300	271,800	238,500	242,300	254,300	265,200	318,500	316,800	450,000	28,300	33,600	34,200	33,700	24,800	24,600	24,700	24,700	1,237	0,986	0,980	0,000	149,975	-0,043	69,868	0,000	902,886	812,826	364,800	362,847	0,000	0,000	0,000	74,501	0,000	0,000	0,000	1,000	2,778	1,000	0,000	0,000	0,000	0,000	0,000	36,013
12.07.2023	12:09:04	36,600	37,000	36,800	36,800	35,700	36,800	39,200	22,800	38,100	197,800	221,500	121,000	222,000	114,600	114,400	53,400	83,200	123,800	30,200	244,300	320,000	240,400	319,900	241,300	240,300	243,300	241,300	272,300	238,400	242,300	254,300	265,100	318,700	316,700	450,000	28,300	33,600	34,200	33,700	24,800	24,600	24,700	24,700	1,237	0,986	0,981	0,000	149,902	-0,043	69,868	0,000	863,824	845,703	364,909	364,366	0,000	0,000	0,000	74,174	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	36,010
12.07.2023	12:09:35	36,500	37,000	36,800	36,800	35,700	36,800	39,300	23,000	38,100	197,500	221,500	123,200	222,000	114,400	114,300	53,900	83,000	124,000	30,200	244,400	320,000	240,300	320,000	241,200	240,300	243,300	241,300	272,300	238,500	242,300	254,300	265,000	318,400	316,700	450,000	28,200	33,600	34,200	33,700	24,800	24,600	24,700	24,700	1,249	0,986	0,980	0,000	150,011	-0,014	69,868	0,000	895,399	815,647	364,800	365,885	0,000	0,000	0,000	74,028	0,000	0,000	0,000	1,000	2,777	1,000	0,000	0,000	0,000	0,000	0,000	36,010
12.07.2023	12:10:06	36,500	37,000	36,800	36,800	35,800	36,800	39,300	22,900	38,100	197,200	221,500	117,800	222,000	114,200	114,300	54,000	82,700	124,400	30,300	244,500	320,000	240,500	319,900	241,300	240,300	243,400	241,300	273,000	238,500	242,300	254,200	265,000	318,700	316,700	450,000	28,200	33,600	34,200	33,700	24,800	24,600	24,700	24,700	1,246	0,986	0,980	0,000	150,011	-0,014	69,868	0,000	857,639	1002,604	364,909	363,390	0,000	0,000	0,000	73,503	0,000	0,000	0,000	1,000	2,777	1,000	0,000	0,000	0,000	0,000	0,000	36,010
12.07.2023	12:10:37	36,500	37,000	36,800	36,800	35,800	36,800	39,300	23,000	38,100	196,800	221,500	122,300	222,000	114,000	114,300	54,400	82,500	124,800	30,200	244,400	320,000	240,600	320,000	241,300	240,400	243,400	241,300	272,900	238,500	242,300	254,200	265,000	318,600	316,700	450,100	28,200	33,600	34,200	33,700	24,800	24,600	24,700	24,700	1,238	0,986	0,980	0,000	149,957	-0,014	69,868	0,000	994,032	810,981	363,607	364,149	0,000	0,000	0,000	72,158	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	36,006
12.07.2023	12:11:08	36,600	37,000	36,800	36,900	35,800	36,800	39,300	22,900	38,100	196,500	221,500	125,500	221,900	113,800	114,200	54,600	82,300	125,000	30,300	244,500	319,800	240,600	320,000	241,300	240,400	243,500	241,300	273,000	238,600	242,300	254,200	265,000	318,200	316,600	449,900	28,100	33,600	34,200	33,700	24,800	24,600	24,700	24,700	1,233	0,986	0,980	0,000	149,957	-0,014	69,868	0,000	692,817	810,004	365,017	361,545	0,000	0,000	0,000	76,106	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	35,988
12.07.2023	12:11:39	36,600	37,200	36,800	36,900	35,800	36,900	39,300	22,900	38,100	196,200	221,500	123,400	221,900	113,600	114,100	54,300	82,000	125,400	30,300	244,500	320,000	240,600	320,000	241,300	240,400	243,500	241,400	273,000	238,600	242,400	254,200	265,000	318,600	316,600	450,000	28,100	33,700	34,200	33,700	24,800	24,600	24,700	24,700	1,226	0,986	0,980	0,000	150,047	-0,014	69,868	0,000	916,775	776,910	365,017	365,126	0,000	0,000	0,000	74,350	0,000	0,000	0,000	1,000	2,759	1,000	0,000	0,000	0,000	0,000	0,000	36,006
12.07.2023	12:12:10	36,500	37,200	36,800	36,900	35,800	36,900	39,400	22,900	38,200	195,900	221,500	122,400	221,900	113,500	114,000	54,200	81,800	125,700	30,300	244,600	320,200	240,600	320,000	241,300	240,300	243,500	241,500	273,000	238,600	242,500	254,100	264,900	318,400	316,700	450,100	28,100	33,700	34,200	33,700	24,800	24,600	24,700	24,700	1,235	0,986	0,981	0,000	149,957	-0,043	69,868	0,000	927,517	812,066	366,753	364,692	0,000	0,000	0,000	68,453	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	35,988
12.07.2023	12:12:42	36,600	37,100	36,900	37,000	35,800	36,900	39,400	22,900	38,200	195,500	221,400	128,100	221,900	113,300	114,000	54,500	81,600	126,000	30,400	244,700	319,900	240,600	319,900	241,400	240,500	243,600	241,500	273,700	238,600	242,500	254,000	264,800	317,900	316,600	449,900	28,100	33,700	34,200	33,700	24,800	24,600	24,700	24,700	1,249	0,986	0,981	0,000	150,065	-0,043	69,875	0,000	929,253	859,809	366,211	364,692	0,000	0,000	0,000	75,719	0,000	0,000	0,000	1,000	2,776	1,000	0,000	0,000	0,000	0,000	0,000	35,999
12.07.2023	12:13:13	36,700	37,100	36,900	37,000	35,800	37,000	39,400	22,900	38,200	195,200	221,400	120,700	221,800	113,100	113,900	54,400	81,300	126,300	30,300	244,700	320,000	240,600	320,100	241,400	240,600	243,700	241,500	273,200	238,700	242,600	253,900	264,800	318,200	316,600	450,000	28,100	33,700	34,200	33,700	24,800	24,600	24,700	24,700	1,246	0,986	0,980	0,000	150,065	-0,043	69,875	0,000	1043,403	756,619	365,885	364,366	0,000	0,000	0,000	74,501	0,000	0,000	0,000	1,000	2,776	1,000	0,000	0,000	0,000	0,000	0,000	36,006
12.07.2023	12:13:44	36,800	37,200	36,900	37,000	35,800	37,000	39,400	23,000	38,200	194,900	221,400	123,000	221,800	112,900	113,900	54,200	81,100	126,700	30,400	244,700	320,000	240,700	319,900	241,500	240,600	243,800	241,600	273,600	238,700	242,700	253,700	264,700	318,200	316,600	450,000	28,100	33,700	34,200	33,700	24,800	24,600	24,700	24,700	1,247	0,986	0,980	0,000	149,902	-0,014	69,868	0,000	804,905	827,582	364,909	364,149	0,000	0,000	0,000	74,055	0,000	0,000	0,000	1,000	2,798	1,000	0,000	0,000	0,000	0,000	0,000	35,981
12.07.2023	12:14:15	36,600	37,300	37,000	37,000	35,900	37,000	39,400	22,900	38,200	194,600	221,400	123,000	221,800	112,700	113,800	54,000	80,900	127,000	30,400	244,700	319,900	240,600	319,900	241,500	240,700	243,800	241,700	273,500	238,800	242,800	253,500	264,700	317,900	316,500	450,000	28,000	33,700	34,200	33,700	24,800	24,600	24,700	24,700	1,233	0,986	0,980	0,000	149,975	-0,043	69,868	0,000	1031,359	865,885	364,366	364,692	0,000	0,000	0,000	74,055	0,000	0,000	0,000	1,000	2,781	1,000	0,000	0,000	0,000	0,000	0,000	35,999
12.07.2023	12:14:46	36,800	37,300	37,000	37,000	35,900	37,000	39,400	22,800	38,300	194,200	221,400	120,700	221,800	112,600	113,800	54,100	80,600	127,300	30,400	244,800	319,900	240,800	320,000	241,500	240,800	243,800	241,700	273,100	238,800	242,800	253,400	264,700	318,000	316,500	450,000	28,000	33,700	34,200	33,700	24,800	24,600	24,700	24,700	1,235	0,986	0,980	0,000	149,957	-0,043	69,868	0,000	1027,344	830,295	364,366	362,956	0,000	0,000	0,000	74,372	0,000	0,000	0,000	1,000	2,781	1,000	0,000	0,000	0,000	0,000	0,000	35,999
12.07.2023	12:15:17	36,800	37,100	37,000	37,000	35,900	37,000	39,500	22,900	38,300	193,900	221,400	122,500	221,800	112,400	113,700	53,900	80,400	127,500	30,400	245,000	319,900	240,800	319,900	241,500	240,800	244,000	241,800	273,500	238,900	242,900	253,300	264,600	318,300	316,500	450,000	27,900	33,700	34,200	33,700	24,800	24,600	24,600	24,700	1,241	0,986	0,980	0,000	149,975	-0,043	69,868	0,000	740,451	838,433	367,730	364,258	0,000	0,000	0,000	74,633	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	35,974
12.07.2023	12:15:49	36,800	37,300	37,000	37,000	35,900	37,000	39,400	22,900	38,300	193,600	221,400	124,300	221,800	112,200	113,600	53,700	80,200	127,900	30,300	245,000	320,100	240,800	320,000	241,600	240,800	244,000	241,800	273,200	238,900	243,000	253,200	264,600	317,800	316,500	450,000	27,900	33,700	34,200	33,700	24,800	24,600	24,700	24,700	1,238	0,986	0,980	0,000	149,957	-0,043	69,868	0,000	808,594	870,117	364,800	363,715	0,000	0,000	0,000	74,810	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	35,981
12.07.2023	12:16:20	36,800	37,300	37,000	37,100	36,000	37,100	39,500	22,900	38,300	193,300	221,400	122,100	221,800	112,100	113,600	53,900	79,900	128,200	30,400	244,900	320,100	240,800	320,000	241,700	240,900	244,100	241,800	273,700	238,900	243,000	253,200	264,600	317,800	316,500	450,000	27,900	33,700	34,200	33,700	24,800	24,600	24,600	24,700	1,239	0,986	0,980	0,000	149,957	-0,014	69,868	0,000	698,676	743,273	367,730	364,800	0,000	0,000	0,000	74,495	0,000	0,000	0,000	1,000	2,775	1,000	0,000	0,000	0,000	0,000	0,000	35,977
12.07.2023	12:16:51	36,800	37,300	37,000	37,100	36,000	37,100	39,500	22,900	38,300	192,900	221,300	121,300	221,800	111,900	113,500	53,600	79,700	128,500	30,400	245,000	319,800	240,800	320,000	241,700	240,800	244,100	241,900	273,400	238,900	243,100	253,200	264,600	317,900	316,500	450,000	27,900	33,700	34,200	33,700	24,800	24,600	24,600	24,700	1,228	0,986	0,980	0,000	150,047	-0,043	69,868	0,000	1239,149	840,820	367,079	365,017	0,000	0,000	0,000	74,479	0,000	0,000	0,000	1,000	2,768	1,000	0,000	0,000	0,000	0,000	0,000	35,988
12.07.2023	12:17:22	36,800	37,300	37,000	37,100	36,000	37,100	39,500	23,000	38,300	192,600	221,300	125,500	221,800	111,700	113,400	53,700	79,500	128,700	30,200	245,000	320,200	240,900	320,000	241,800	240,900	244,200	242,000	273,700	239,000	243,100	253,200	264,500	317,700	316,500	450,000	27,900	33,700	34,200	33,700	24,800	24,600	24,600	24,700	1,238	0,986	0,980	0,000	150,011	-0,014	69,868	0,000	716,146	823,459	364,909	364,800	0,000	0,000	0,000	74,223	0,000	0,000	0,000	1,000	2,786	1,000	0,000	0,000	0,000	0,000	0,000	35,981
12.07.2023	12:17:54	36,800	37,200	37,100	37,100	36,000	37,100	39,500	22,800	38,300	192,300	221,300	124,300	221,700	111,600	113,300	53,700	79,300	129,000	30,400	245,100	319,800	240,900	320,000	241,800	241,100	244,400	242,000	273,400	239,000	243,200	253,200	264,500	317,500	316,500	450,000	27,800	33,700	34,200	33,700	24,800	24,600	24,600	24,700	1,241	0,986	0,980	0,000	149,975	-0,014	69,868	0,000	937,934	833,442	364,909	364,692	0,000	0,000	0,000	74,223	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	35,981
12.07.2023	12:18:25	36,900	37,400	37,100	37,200	36,000	37,100	39,500	22,800	38,300	192,000	221,300	126,500	221,700	111,400	113,300	53,500	79,200	129,400	30,500	245,300	319,900	240,800	320,000	241,700	241,000	244,500	242,000	274,000	239,100	243,300	253,200	264,400	317,700	316,500	450,000	27,800	33,700	34,200	33,700	24,800	24,600	24,600	24,700	1,233	0,986	0,980	0,000	150,011	-0,014	69,868	0,000	889,431	806,207	365,234	364,258	0,000	0,000	0,000	74,858	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	35,977
12.07.2023	12:18:56	36,900	37,300	37,100	37,200	36,000	37,100	39,500	22,900	38,300	191,700	221,300	120,100	221,700	111,200	113,200	53,600	79,000	129,700	30,400	245,300	319,900	240,900	320,000	241,800	241,200	244,500	242,100	273,400	239,100	243,300	253,100	264,400	317,500	316,400	450,000	27,700	33,700	34,200	33,700	24,800	24,600	24,600	24,700	1,223	0,986	0,980	0,000	150,047	-0,014	69,868	0,000	858,724	794,271	365,017	365,126	0,000	0,000	0,000	74,858	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	35,977
12.07.2023	12:19:27	36,900	37,400	37,100	37,200	36,000	37,100	39,600	22,900	38,300	191,400	221,300	120,700	221,700	111,100	113,100	53,500	78,800	130,000	30,500	245,400	320,200	240,900	320,000	241,800	241,100	244,500	242,200	273,700	239,100	243,400	253,100	264,300	317,500	316,400	450,000	27,700	33,700	34,200	33,700	24,800	24,600	24,600	24,700	1,241	0,986	0,980	0,000	149,975	-0,043	69,868	0,000	564,345	796,115	366,536	364,041	0,000	0,000	0,000	74,574	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	35,963
12.07.2023	12:19:58	36,900	37,400	37,100	37,200	36,000	37,200	39,600	22,800	38,400	191,000	221,300	119,900	221,600	111,000	113,100	53,300	78,500	130,300	30,600	245,500	320,100	240,900	320,100	241,800	241,200	244,600	242,300	274,000	239,100	243,500	253,100	264,300	317,500	316,400	450,000	27,700	33,800	34,200	33,700	24,800	24,500	24,600	24,700	1,242	0,986	0,979	0,000	150,029	-0,014	69,868	0,000	752,604	750,760	363,498	363,173	0,000	0,000	0,000	73,927	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	35,977
12.07.2023	12:20:30	37,000	37,400	37,200	37,300	36,100	37,200	39,600	22,900	38,400	190,700	221,300	125,000	221,600	110,800	112,900	53,200	78,300	130,600	30,500	245,500	320,000	241,000	320,000	241,800	241,200	244,700	242,300	273,800	239,200	243,500	253,000	264,300	317,500	316,400	450,000	27,500	33,800	34,200	33,700	24,800	24,500	24,600	24,700	1,235	0,986	0,979	0,000	150,011	-0,014	69,868	0,000	844,184	784,939	366,645	365,560	0,000	0,000	0,000	73,732	0,000	0,000	0,000	1,000	2,787	1,000	0,000	0,000	0,000	0,000	0,000	35,966
12.07.2023	12:21:01	36,900	37,400	37,200	37,300	36,100	37,200	39,600	23,000	38,400	190,500	221,300	122,300	221,600	110,600	112,900	52,800	78,100	130,800	30,500	245,500	320,100	241,000	320,000	241,800	241,300	244,700	242,300	273,100	239,200	243,600	253,000	264,200	317,500	316,300	450,000	27,500	33,800	34,200	33,700	24,800	24,500	24,600	24,700	1,243	0,986	0,979	0,000	150,029	-0,014	69,875	0,000	793,294	785,590	364,800	363,607	0,000	0,000	0,000	74,408	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	35,974
12.07.2023	12:21:32	37,000	37,500	37,200	37,300	36,100	37,200	39,600	22,800	38,300	190,100	221,300	122,000	221,500	110,500	112,800	52,300	77,900	131,100	30,400	245,700	320,000	241,100	320,000	241,900	241,300	244,900	242,400	274,200	239,300	243,600	253,000	264,200	317,300	316,300	450,000	27,500	33,800	34,200	33,700	24,800	24,500	24,600	24,700	1,233	0,986	0,979	0,000	149,884	-0,014	69,868	0,000	828,667	792,752	365,451	365,126	0,000	0,000	0,000	74,412	0,000	0,000	0,000	1,000	2,784	1,000	0,000	0,000	0,000	0,000	0,000	35,959
12.07.2023	12:22:03	37,000	37,400	37,200	37,300	36,100	37,200	39,600	22,900	38,400	189,800	221,200	121,500	221,600	110,300	112,700	52,600	77,700	131,400	30,500	245,700	319,900	241,100	320,000	242,000	241,300	244,900	242,300	274,000	239,300	243,700	252,800	264,100	317,500	316,300	450,000	27,400	33,800	34,200	33,700	24,800	24,500	24,600	24,700	1,246	0,986	0,979	0,000	150,029	-0,014	69,868	0,000	928,385	800,998	366,753	365,017	0,000	0,000	0,000	75,188	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	35,974
12.07.2023	12:22:34	37,000	37,400	37,300	37,300	36,200	37,200	39,700	22,800	38,400	189,500	221,200	123,800	221,400	110,200	112,600	52,400	77,400	131,700	30,500	245,700	320,000	241,100	320,000	242,000	241,400	245,000	242,500	274,600	239,400	243,800	253,000	264,100	317,300	316,300	450,000	27,400	33,900	34,200	33,700	24,800	24,500	24,600	24,700	1,255	0,986	0,979	0,000	149,884	-0,014	69,868	0,000	805,556	790,365	364,909	364,692	0,000	0,000	0,000	74,125	0,000	0,000	0,000	1,000	2,784	1,000	0,000	0,000	0,000	0,000	0,000	35,963
12.07.2023	12:23:06	37,000	37,500	37,300	37,300	36,200	37,200	39,700	22,800	38,500	189,200	221,200	122,700	221,600	110,100	112,600	52,500	77,200	132,000	30,400	245,800	320,000	241,100	320,000	242,000	241,400	245,000	242,400	274,500	239,400	243,800	252,800	264,100	317,100	316,300	450,000	27,400	33,900	34,200	33,700	24,800	24,500	24,600	24,700	1,235	0,986	0,979	0,000	150,011	-0,014	69,868	0,000	802,192	778,320	366,102	365,017	0,000	0,000	0,000	73,741	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	35,966
12.07.2023	12:23:37	37,000	37,500	37,300	37,300	36,200	37,200	39,700	22,800	38,500	188,900	221,200	121,300	221,500	109,800	112,500	52,600	77,000	132,300	30,400	245,800	320,200	241,100	319,900	242,000	241,400	245,000	242,500	274,500	239,400	243,900	252,800	264,000	317,200	316,300	450,000	27,400	33,900	34,200	33,700	24,800	24,500	24,600	24,700	1,234	0,986	0,980	0,000	149,902	-0,014	69,868	0,000	729,275	822,157	367,622	364,366	0,000	0,000	0,000	74,170	0,000	0,000	0,000	1,000	2,783	1,000	0,000	0,000	0,000	0,000	0,000	35,966
12.07.2023	12:24:08	37,000	37,500	37,300	37,300	36,200	37,300	39,800	22,800	38,600	188,600	221,100	120,700	221,500	109,800	112,400	52,200	76,800	132,500	30,400	245,900	319,900	241,200	320,000	242,100	241,500	245,200	242,500	274,700	239,400	244,000	252,800	264,000	317,200	316,300	450,000	27,400	33,900	34,200	33,700	24,800	24,500	24,600	24,700	1,239	0,986	0,980	0,000	149,957	-0,014	69,868	0,000	755,642	787,760	364,800	364,149	0,000	0,000	0,000	73,807	0,000	0,000	0,000	1,000	2,795	1,000	0,000	0,000	0,000	0,000	0,000	35,938
12.07.2023	12:24:39	37,000	37,600	37,300	37,300	36,200	37,300	39,800	22,800	38,400	188,300	221,100	121,100	221,300	109,600	112,400	52,200	76,600	132,800	30,400	245,900	320,100	241,200	320,100	242,200	241,600	245,300	242,500	274,300	239,500	244,000	252,800	264,000	317,200	316,300	450,000	27,400	33,900	34,200	33,700	24,800	24,500	24,600	24,700	1,243	0,986	0,979	0,000	150,011	-0,043	69,868	0,000	823,459	738,715	365,017	365,126	0,000	0,000	0,000	74,134	0,000	0,000	0,000	1,000	2,779	1,000	0,000	0,000	0,000	0,000	0,000	35,952
12.07.2023	12:25:10	37,200	37,600	37,300	37,400	36,200	37,300	39,800	22,800	38,500	188,000	221,100	119,500	221,300	109,500	112,300	52,200	76,400	133,100	30,400	245,800	320,000	241,200	320,000	242,100	241,700	245,400	242,600	274,600	239,500	244,100	252,700	263,900	317,200	316,300	450,000	27,400	33,900	34,200	33,700	24,800	24,500	24,600	24,700	1,239	0,986	0,979	0,000	150,011	-0,043	69,868	0,000	729,275	780,599	364,583	362,305	0,000	0,000	0,000	74,134	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	35,945
12.07.2023	12:25:41	37,000	37,500	37,300	37,400	36,300	37,300	39,800	22,800	38,500	187,700	221,100	121,500	221,300	109,300	112,200	52,300	76,200	133,300	30,400	245,900	319,900	241,300	320,000	242,200	241,700	245,400	242,700	274,200	239,600	244,200	252,700	263,900	317,000	316,200	450,000	27,400	33,900	34,200	33,700	24,800	24,600	24,700	24,800	1,230	0,986	0,979	0,000	150,137	-0,043	69,875	0,000	933,811	899,089	365,451	364,583	0,000	0,000	0,000	74,851	0,000	0,000	0,000	1,000	2,785	1,000	0,000	0,000	0,000	0,000	0,000	35,952
12.07.2023	12:26:13	37,000	37,600	37,300	37,400	36,300	37,400	39,800	22,800	38,600	187,400	221,100	121,000	221,300	109,100	112,100	52,000	76,000	133,600	30,400	245,900	319,900	241,300	320,000	242,200	241,500	245,500	242,800	274,600	239,600	244,200	252,700	263,900	317,000	316,200	450,000	27,300	34,000	34,200	33,700	24,800	24,600	24,700	24,800	1,240	0,986	0,979	0,000	149,957	-0,014	69,875	0,000	851,671	775,608	365,885	363,390	0,000	0,000	0,000	74,218	0,000	0,000	0,000	1,000	2,781	1,000	0,000	0,000	0,000	0,000	0,000	35,934
12.07.2023	12:26:44	37,200	37,600	37,300	37,400	36,300	37,400	39,800	22,800	38,500	187,100	221,100	117,900	221,300	109,000	112,000	49,800	75,800	133,800	30,400	245,900	320,000	241,300	320,000	242,300	241,800	245,500	242,800	274,700	239,600	244,300	252,600	263,800	317,000	316,200	450,100	27,300	34,000	34,200	33,700	24,800	24,600	24,700	24,800	1,236	0,986	0,979	0,000	150,011	-0,014	69,868	0,000	737,196	765,625	367,188	364,366	0,000	0,000	0,000	68,024	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	35,959
12.07.2023	12:27:15	37,300	37,700	37,400	37,500	36,300	37,400	39,800	22,800	38,600	186,800	221,100	119,600	221,300	108,900	111,900	49,700	75,500	134,100	30,300	246,100	320,100	241,400	319,800	242,300	241,700	245,700	242,800	274,100	239,600	244,400	252,600	263,700	316,700	316,100	449,900	27,300	34,000	34,200	33,700	24,800	24,600	24,700	24,800	1,226	0,986	0,979	0,000	149,939	-0,014	69,875	0,000	624,674	800,347	364,475	364,583	0,000	0,000	0,000	76,544	0,000	0,000	0,000	1,000	2,782	1,000	0,000	0,000	0,000	0,000	0,000	35,938
12.07.2023	12:27:46	37,200	37,600	37,400	37,500	36,300	37,400	39,800	22,800	38,600	186,500	221,100	120,300	221,200	108,700	111,900	49,600	75,300	134,300	30,300	246,200	320,000	241,400	320,000	242,300	241,800	245,700	242,900	274,600	239,600	244,500	252,600	263,700	316,900	316,200	450,000	27,300	34,000	34,200	33,700	24,700	24,600	24,700	24,700	1,229	0,986	0,979	0,000	149,939	-0,014	69,868	0,000	825,521	843,750	364,800	365,017	0,000	0,000	0,000	74,774	0,000	0,000	0,000	1,000	2,782	1,000	0,000	0,000	0,000	0,000	0,000	35,930
12.07.2023	12:28:17	37,000	37,600	37,400	37,500	36,300	37,400	39,800	22,800	38,600	186,200	221,000	123,800	221,200	108,600	111,800	49,400	75,200	134,600	30,400	246,100	320,000	241,400	320,000	242,400	241,800	245,800	243,000	274,700	239,700	244,500	252,600	263,700	317,000	316,100	450,000	27,200	34,000	34,200	33,700	24,700	24,600	24,700	24,700	1,242	0,986	0,979	0,000	150,011	-0,014	69,875	0,000	915,473	771,050	364,800	363,607	0,000	0,000	0,000	85,398	0,000	0,000	0,000	1,000	2,780	1,000	0,000	0,000	0,000	0,000	0,000	35,919
12.07.2023	12:28:49	37,200	37,600	37,400	37,500	36,300	37,400	39,800	22,900	38,600	185,900	221,000	117,300	221,200	108,400	111,700	50,600	75,000	134,800	30,400	246,200	320,000	241,400	320,000	242,400	241,800	245,900	243,000	275,000	239,700	244,600	252,500	263,700	316,800	316,100	450,000	27,200	34,000	34,200	33,700	24,700	24,600	24,700	24,700	1,245	0,986	0,978	0,000	149,957	-0,014	69,868	0,000	810,330	770,942	364,800	362,956	0,000	0,000	0,000	73,287	0,000	0,000	0,000	1,000	2,782	1,000	0,000	0,000	0,000	0,000	0,000	35,930
12.07.2023	12:29:20	37,200	37,600	37,400	37,500	36,300	37,400	39,800	22,800	38,600	185,600	221,000	121,200	221,100	108,300	111,600	51,000	74,800	135,100	30,400	246,200	320,000	241,400	320,000	242,500	241,900	245,900	243,100	274,800	239,700	244,700	252,500	263,600	316,600	316,100	450,000	27,200	34,000	34,200	33,700	24,700	24,600	24,700	24,700	1,237	0,986	0,979	0,000	150,029	-0,014	69,868	0,000	800,673	763,997	364,800	364,692	0,000	0,000	0,000	73,180	0,000	0,000	0,000	1,000	2,760	1,000	0,000	0,000	0,000	0,000	0,000	35,934
