***************************************************************************************
Start Datenerfassung am:	12.07.2023 09:57:15	Messzyklus: 1 Sekunden
Versuch 7 Schaber ca. 15°
Datum	Uhrzeit	T_C_BT101_FW	T_C_BT102_FW	T_C_BT103_FW	T_C_BT104_FW	T_C_BT105_FW	T_C_BT106_FW	T_C_BT107_Steam	T_C_BT108_Condensate	T_C_BT109_Condensate	T_C_BT201_PCM_Pool	T_C_BT202_Heating	T_C_BT203_PCM_Pool	T_C_BT204_Heating	T_C_BT205_PCM_ColdTank	T_C_BT206_PCM_ColdTank	T_C_BT207_PCM_ColdTank	T_C_BT208_ScrewConveyer	T_C_BT209_ScrewConveyer	T_C_BT210_ScrewConveyer	T_C_BT211_Heating	T_C_BT212_Heating	T_C_BT213_Heating	T_C_BT214_Heating	T_C_BT215_Heating	T_C_BT216_Heating	T_C_BT217_Heating	T_C_BT218_Heating	T_C_BT219_PCM_HotTank	T_C_BT220_PCM_HotTank	T_C_BT221_PCM_HotTank	T_C_BT222_PCM_Pipe	T_C_BT223_PCM_Pipe	T_C_BT224_TraceHeating	T_C_BT225_TraceHeating	T_C_BT226_TraceHeating	T_C_BT301_CW	T_C_BT302_CW	T_C_BT303_CW	T_C_BT304_CW	T_C_BT305_CW	T_C_BT306_CW	T_C_BT307_CW	T_C_BT308_CW	pbar_BP101	pbar_BP102	pbar_BP103	sw_BP401	m_dot_kg/h_BF101	m_dot_kg/h_BF102	x___BQ101	n_Rpm_MA101	P_W_EB202-1	P_W_EB202-2	P_W_EB202-3	P_W_EB202-4	EB102_output	EB201_1_output	EB201_2_output	EB203_output	QN102_output	QN201_output	QN301_output	QM101_sw	V_Control_FeedPump_GP101	GP101_sw	GP301_sw	GP302_sw	GL201_sw	PTC_BT110_Motor	PTC_BT227_SCMotor	F___BL201																	
12.07.2023	10:04:29	23,000	23,600	23,600	23,600	26,100	27,600	100,700	22,500	25,600	245,000	243,300	202,600	245,900	25,600	25,700	25,900	22,600	167,700	26,800	267,900	300,000	261,900	300,000	264,800	264,400	267,900	265,700	271,000	261,700	266,900	255,000	256,400	317,500	310,700	450,000	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	0,993	1,046	1,041	0,000	-0,090	-0,043	99,942	8,000	449,544	265,842	364,800	365,017	0,000	100,000	100,000	77,509	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,424
12.07.2023	10:04:30	23,000	23,600	23,600	23,600	26,100	27,600	100,700	22,500	25,700	244,900	243,000	204,700	246,000	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	261,900	300,000	264,800	264,400	267,900	265,700	270,700	261,700	266,900	255,000	256,400	317,500	310,400	450,000	24,000	24,000	24,400	24,100	23,800	23,600	23,300	23,600	0,994	1,046	1,041	0,000	-0,090	-0,043	99,942	8,000	449,870	329,427	364,800	364,583	0,000	100,000	100,000	77,509	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,496
12.07.2023	10:04:31	23,000	23,600	23,600	23,600	26,200	27,600	100,700	22,500	25,600	245,200	243,700	205,800	245,900	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	261,900	300,000	264,800	264,400	267,900	265,700	270,800	261,700	266,900	255,000	256,400	317,500	309,600	450,000	24,000	24,000	24,400	24,100	23,800	23,600	23,300	23,600	0,994	1,046	1,042	0,000	-0,090	-0,043	99,942	8,000	449,327	372,830	365,017	364,041	0,000	100,000	100,000	77,509	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,496
12.07.2023	10:04:32	23,000	23,600	23,600	23,600	26,200	27,600	100,600	22,500	25,700	245,300	244,700	205,600	245,900	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	261,900	300,000	264,800	264,400	267,900	265,700	270,700	261,700	266,900	255,000	256,400	317,400	308,500	450,000	24,000	24,000	24,400	24,100	23,800	23,600	23,300	23,600	0,994	1,046	1,042	0,000	-0,090	-0,043	99,942	8,000	449,436	383,138	365,017	363,715	0,000	100,000	100,000	77,509	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,449
12.07.2023	10:04:33	23,000	23,600	23,600	23,600	26,200	27,600	100,700	22,500	25,700	245,500	249,600	205,600	245,900	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	261,900	300,100	264,800	264,400	267,900	265,700	270,800	261,700	266,900	255,000	256,400	317,300	307,100	450,000	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	0,994	1,046	1,042	0,000	-0,090	-0,043	99,942	8,000	449,761	387,912	364,909	363,173	0,000	0,000	100,000	77,509	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,445
12.07.2023	10:04:35	23,000	23,600	23,600	23,600	26,200	27,600	100,800	22,500	25,600	246,000	249,100	204,900	245,900	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	261,900	300,100	264,900	264,400	267,900	265,700	271,000	261,800	266,900	254,900	256,400	317,200	305,600	450,000	24,000	24,000	24,400	24,100	23,800	23,600	23,300	23,600	0,994	1,047	1,042	0,000	-0,090	-0,043	99,942	8,000	449,436	269,206	364,800	364,258	0,000	95,508	100,000	77,509	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,492
12.07.2023	10:04:36	23,000	23,600	23,600	23,600	26,200	27,600	100,700	22,500	25,700	246,400	247,000	204,600	245,900	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	261,900	300,100	264,900	264,400	267,900	265,700	270,900	261,800	266,900	254,800	256,400	317,200	303,800	450,000	24,000	24,100	24,300	24,100	23,800	23,500	23,300	23,600	0,994	1,047	1,043	0,000	-0,090	-0,043	99,942	8,000	449,544	275,716	365,451	363,824	0,000	100,000	100,000	77,509	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,550
12.07.2023	10:04:37	23,000	23,600	23,600	23,600	26,200	27,600	100,800	22,500	25,600	246,700	247,000	202,800	245,900	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	261,900	300,000	264,900	264,400	267,900	265,700	270,800	261,800	266,900	254,800	256,400	317,200	302,100	450,100	24,000	24,100	24,300	24,100	23,800	23,600	23,300	23,600	0,994	1,047	1,043	0,000	-0,090	-0,043	99,942	8,000	449,978	365,885	365,451	365,126	0,000	100,000	100,000	75,842	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,594
12.07.2023	10:04:38	23,000	23,600	23,600	23,600	26,200	27,600	100,700	22,500	25,600	246,100	246,600	202,800	245,800	25,600	25,700	25,900	22,600	167,700	26,800	267,900	300,000	261,900	300,000	264,900	264,500	267,900	265,700	270,900	261,800	266,900	254,700	256,400	317,200	300,600	450,000	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	0,995	1,048	1,045	0,000	-0,090	-0,043	99,942	8,000	450,304	504,123	366,102	364,800	0,000	100,000	100,000	82,290	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,565
12.07.2023	10:04:39	23,000	23,600	23,600	23,600	26,200	27,700	100,900	22,500	25,600	245,000	246,700	203,900	245,800	25,600	25,700	25,900	22,600	167,700	26,800	267,900	300,000	261,900	300,000	264,900	264,400	267,900	265,800	270,800	261,800	266,900	254,700	256,400	317,300	299,100	450,000	24,000	24,000	24,400	24,100	23,800	23,600	23,300	23,600	0,995	1,049	1,045	0,000	-0,090	-0,043	99,942	8,000	451,172	422,960	365,668	365,017	0,000	100,000	100,000	77,906	100,000	20,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,832
12.07.2023	10:04:40	23,000	23,600	23,600	23,600	26,200	27,600	100,900	22,500	25,600	245,000	247,100	204,900	245,900	25,600	25,700	25,900	22,600	167,700	26,800	267,900	300,000	261,900	300,000	264,900	264,400	267,900	265,800	270,600	261,800	266,900	254,600	256,300	317,300	297,500	450,000	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	0,995	1,050	1,046	0,000	-0,090	-0,043	99,942	8,000	450,629	390,951	364,909	363,173	0,000	100,000	100,000	77,555	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	33,999
12.07.2023	10:04:41	23,000	23,600	23,600	23,600	26,200	27,600	100,700	22,500	25,600	245,200	246,400	206,400	246,300	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	261,900	300,000	264,900	264,400	267,900	265,800	270,600	261,800	266,900	254,600	256,200	317,300	295,800	450,000	24,000	24,000	24,300	24,100	23,800	23,600	23,300	23,600	0,996	1,051	1,047	0,000	-0,090	-0,043	99,949	8,000	449,761	385,634	367,079	365,017	0,000	100,000	100,000	77,469	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	34,021
12.07.2023	10:04:42	23,000	23,600	23,600	23,600	26,200	27,700	100,900	22,500	25,700	245,200	246,400	208,200	246,400	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	262,000	300,000	264,900	264,500	267,900	265,800	270,800	261,800	267,000	254,500	256,200	317,400	294,500	449,900	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	0,996	1,052	1,048	0,000	-0,090	-0,043	99,942	8,000	449,544	384,766	364,800	365,017	0,000	100,000	100,000	86,342	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	34,068
12.07.2023	10:04:43	23,000	23,600	23,600	23,600	26,200	27,700	100,800	22,500	25,600	245,000	246,100	209,700	246,400	25,600	25,700	25,900	22,600	167,700	26,700	267,900	300,000	262,000	300,000	264,900	264,500	267,900	265,800	270,600	261,800	267,000	254,500	256,000	317,500	293,000	449,800	24,000	24,000	24,400	24,100	23,800	23,600	23,300	23,600	0,997	1,053	1,050	0,000	-0,090	-0,043	99,942	8,000	450,629	385,851	367,947	364,583	0,000	100,000	100,000	92,476	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	34,064
12.07.2023	10:04:44	23,000	23,600	23,600	23,600	26,200	27,600	100,700	22,500	25,600	244,700	245,900	211,700	246,300	25,600	25,700	25,800	22,600	167,700	26,700	267,900	300,000	262,000	300,100	265,000	264,500	267,900	265,800	270,600	261,800	267,000	254,500	255,900	317,500	291,500	449,700	24,000	24,000	24,300	24,100	23,800	23,600	23,300	23,600	0,997	1,055	1,051	0,000	-0,090	-0,043	99,942	8,000	449,436	377,821	367,622	363,173	0,000	100,000	100,000	86,397	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	34,122
12.07.2023	10:04:45	23,000	23,600	23,600	23,600	26,200	27,600	101,000	22,500	25,600	244,500	246,400	210,700	246,300	25,600	25,700	25,800	22,600	167,700	26,700	268,000	300,000	262,000	300,100	265,000	264,500	267,900	265,900	270,700	261,900	267,000	254,400	255,900	317,500	290,200	449,600	24,000	24,000	24,400	24,100	23,800	23,600	23,300	23,600	0,998	1,056	1,053	0,000	-0,090	-0,043	99,942	8,000	449,761	216,037	363,064	365,017	0,000	100,000	100,000	92,861	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	34,314
12.07.2023	10:04:46	23,000	23,600	23,600	23,700	26,200	27,700	101,000	22,500	25,600	244,500	246,300	211,300	246,200	25,600	25,700	25,800	22,600	167,700	26,700	268,000	300,000	262,000	300,100	265,000	264,500	268,000	265,900	270,800	261,900	267,000	254,400	255,700	317,400	289,000	449,600	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	0,999	1,058	1,054	0,000	-0,090	-0,043	99,949	8,000	451,172	312,826	365,777	365,126	0,000	100,000	100,000	88,752	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	34,856
12.07.2023	10:04:47	23,000	23,600	23,600	23,700	26,200	27,700	101,100	22,500	25,600	244,500	245,500	213,900	246,400	25,600	25,700	25,800	22,600	167,700	26,700	268,000	300,000	262,000	300,200	265,000	264,500	268,000	265,900	270,900	262,000	267,000	254,300	255,600	317,500	287,700	449,500	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	0,999	1,059	1,055	0,000	-0,090	-0,043	99,942	8,000	451,172	278,754	365,668	365,017	0,000	100,000	100,000	94,371	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	35,022
12.07.2023	10:04:48	23,000	23,600	23,600	23,700	26,200	27,700	101,200	22,500	25,600	244,500	244,800	218,500	246,300	25,600	25,800	25,800	22,600	167,700	26,700	268,000	300,000	262,000	300,100	265,000	264,500	268,000	265,900	271,000	262,000	267,000	254,300	255,500	317,500	286,500	449,400	24,000	24,100	24,400	24,100	23,800	23,600	23,300	23,600	0,999	1,062	1,058	0,000	-0,090	-0,043	99,942	8,000	449,870	207,682	364,583	364,041	0,000	100,000	100,000	97,453	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	35,174
12.07.2023	10:04:49	23,000	23,600	23,600	23,700	26,200	27,600	101,200	22,500	25,600	244,800	244,100	224,400	246,400	25,500	25,800	25,800	22,600	167,700	26,700	268,000	300,000	262,000	300,100	265,000	264,600	268,100	265,900	270,800	262,000	267,100	254,300	255,400	317,700	285,200	449,200	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,000	1,063	1,060	0,000	-0,090	-0,043	99,942	8,000	449,327	448,242	365,777	365,126	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	35,362
12.07.2023	10:04:50	23,000	23,600	23,600	23,700	26,300	27,700	101,300	22,500	25,600	245,000	243,800	228,600	246,400	25,500	25,800	25,800	22,600	167,700	26,700	268,100	300,000	262,000	300,000	265,000	264,600	268,100	265,900	270,800	262,000	267,100	254,300	255,200	317,800	284,100	449,100	24,000	24,100	24,400	24,100	23,800	23,600	23,300	23,600	1,001	1,066	1,063	0,000	-0,090	-0,043	99,942	8,000	449,327	394,531	365,451	365,017	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	35,467
12.07.2023	10:04:51	23,000	23,600	23,600	23,700	26,300	27,700	101,300	22,500	25,600	244,500	243,500	233,900	246,500	25,500	25,800	25,800	22,600	167,700	26,700	268,100	300,000	262,000	300,000	265,100	264,600	268,100	265,900	270,600	262,000	267,100	254,300	255,200	318,100	283,000	448,900	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	1,002	1,068	1,066	0,000	-0,090	-0,043	99,942	8,000	449,436	513,997	364,583	362,305	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	35,572
12.07.2023	10:04:52	23,000	23,600	23,600	23,700	26,300	27,700	101,400	22,500	25,600	244,500	243,100	237,300	246,400	25,500	25,800	25,800	22,600	167,700	26,800	268,100	300,000	262,100	300,000	265,100	264,600	268,100	265,900	270,700	262,000	267,200	254,400	255,000	318,300	282,000	448,800	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	1,003	1,071	1,068	0,000	-0,090	-0,043	99,942	8,000	452,148	422,852	366,645	365,126	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	35,872
12.07.2023	10:04:53	23,000	23,600	23,600	23,700	26,300	27,700	101,500	22,500	25,600	244,900	243,300	239,400	246,400	25,500	25,800	25,800	22,600	167,700	26,700	268,100	300,000	262,100	300,000	265,100	264,600	268,100	265,900	270,700	262,000	267,200	254,400	254,900	318,600	281,000	448,600	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,004	1,074	1,071	0,000	-0,090	-0,043	99,942	8,000	449,436	380,751	363,607	365,017	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	36,111
12.07.2023	10:04:54	23,000	23,600	23,600	23,700	26,300	27,700	101,500	22,500	25,600	245,100	243,200	241,300	246,400	25,500	25,800	25,800	22,600	167,700	26,700	268,100	300,000	262,200	300,000	265,100	264,700	268,100	266,000	270,700	262,100	267,200	254,400	254,700	318,800	279,900	448,400	24,000	24,000	24,300	24,100	23,800	23,600	23,300	23,600	1,005	1,077	1,075	0,000	-0,090	-0,043	99,942	8,000	449,436	375,326	366,753	363,390	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	36,223
12.07.2023	10:04:55	23,000	23,600	23,600	23,700	26,300	27,700	101,700	22,500	25,600	243,400	242,500	243,300	246,400	25,500	25,800	25,800	22,600	167,700	26,800	268,100	300,000	262,200	300,000	265,100	264,700	268,100	266,000	270,800	262,100	267,200	254,500	254,700	319,000	279,100	448,100	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,007	1,080	1,077	0,000	-0,090	-0,043	99,942	8,000	449,544	374,457	365,668	364,692	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	36,296
12.07.2023	10:04:56	23,000	23,600	23,500	23,800	26,300	27,700	101,700	22,500	25,600	243,100	243,000	243,400	246,300	25,600	25,800	25,800	22,600	167,700	26,800	268,100	300,000	262,200	300,000	265,100	264,700	268,100	266,000	270,800	262,200	267,200	254,500	254,500	319,100	278,200	447,900	24,000	24,000	24,400	24,100	23,800	23,600	23,300	23,600	1,008	1,083	1,081	0,000	-0,090	-0,043	99,942	8,000	451,172	374,674	364,909	364,041	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	36,310
12.07.2023	10:04:57	23,000	23,600	23,500	23,800	26,300	27,700	101,800	22,500	25,600	243,200	242,300	243,300	246,200	25,500	25,800	25,800	22,600	167,700	26,800	268,100	300,000	262,300	300,000	265,200	264,700	268,100	266,000	270,800	262,200	267,200	254,500	254,400	319,300	277,400	447,700	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,011	1,087	1,085	0,000	-0,090	-0,043	99,942	8,000	450,738	374,457	365,017	365,017	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	36,563
12.07.2023	10:04:58	23,100	23,600	23,500	23,800	26,400	27,700	101,900	22,500	25,600	243,300	242,700	243,300	246,200	25,500	25,800	25,800	22,600	167,700	26,800	268,100	300,000	262,300	300,000	265,200	264,700	268,100	266,100	270,800	262,200	267,200	254,500	254,200	319,500	276,600	447,400	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	1,013	1,090	1,088	0,000	-0,090	-0,043	99,942	8,000	449,544	374,783	366,211	362,847	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	36,679
12.07.2023	10:04:59	23,000	23,600	23,500	23,800	26,300	27,700	101,900	22,500	25,600	243,600	242,500	243,200	245,900	25,500	25,800	25,800	22,600	167,700	26,800	268,100	300,000	262,300	300,000	265,200	264,800	268,100	266,100	270,800	262,300	267,200	254,600	254,200	319,800	275,800	447,200	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,015	1,093	1,092	0,000	-0,090	-0,043	99,942	8,000	450,738	373,264	365,668	365,017	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	36,994
12.07.2023	10:05:00	23,000	23,600	23,500	23,800	26,300	27,700	102,000	22,500	25,600	243,800	242,400	244,100	245,700	25,500	25,800	25,800	22,600	167,700	26,800	268,200	300,000	262,300	300,000	265,200	264,800	268,100	266,100	270,800	262,300	267,200	254,700	254,000	320,000	275,000	446,800	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,016	1,098	1,096	0,000	-0,090	-0,043	99,942	8,000	449,436	373,806	364,583	364,800	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	37,569
12.07.2023	10:05:02	23,000	23,600	23,500	23,800	26,300	27,700	102,200	22,500	25,600	242,800	242,300	243,700	245,700	25,500	25,800	25,800	22,600	167,700	26,800	268,200	300,000	262,300	300,000	265,200	264,800	268,100	266,100	271,100	262,300	267,200	254,700	254,000	320,200	274,300	446,600	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	1,019	1,102	1,100	0,000	-0,090	-0,043	99,942	8,000	449,544	374,783	364,909	365,126	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	37,717
12.07.2023	10:05:03	23,000	23,600	23,500	23,800	26,300	27,600	102,300	22,500	25,600	242,500	242,000	243,900	245,600	25,500	25,800	25,900	22,600	167,700	26,800	268,200	300,000	262,300	300,000	265,200	264,800	268,200	266,100	271,000	262,300	267,200	254,800	253,900	320,500	273,600	446,300	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,021	1,105	1,104	0,000	-0,090	-0,043	99,942	8,000	449,870	374,457	365,234	365,017	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	37,757
12.07.2023	10:05:04	23,000	23,600	23,500	23,800	26,300	27,700	102,400	22,500	25,600	242,200	242,000	243,500	245,300	25,500	25,800	25,900	22,600	167,700	26,700	268,200	300,000	262,400	300,000	265,300	264,800	268,200	266,100	271,100	262,300	267,300	255,000	253,700	320,900	273,000	446,000	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	1,023	1,110	1,108	0,000	-0,090	-0,043	99,942	8,000	449,761	374,783	364,909	364,149	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	37,833
12.07.2023	10:05:05	23,000	23,600	23,500	23,800	26,300	27,600	102,500	22,500	25,600	241,800	242,300	243,700	244,600	25,500	25,800	25,900	22,600	167,700	26,700	268,200	300,000	262,400	300,000	265,300	264,900	268,200	266,100	271,100	262,400	267,300	255,000	253,700	321,100	272,300	445,700	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,024	1,113	1,112	0,000	-0,090	-0,043	99,942	8,000	449,978	374,349	367,079	363,281	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,050
12.07.2023	10:05:06	23,000	23,600	23,500	23,800	26,300	27,600	102,600	22,500	25,600	241,800	242,000	243,500	244,400	25,400	25,800	25,900	22,600	167,700	26,700	268,300	300,000	262,500	300,000	265,300	264,900	268,200	266,200	271,100	262,400	267,300	255,100	253,600	321,400	271,700	445,300	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	1,026	1,117	1,116	0,000	-0,090	-0,043	99,942	8,000	449,436	374,457	366,211	363,824	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,191
12.07.2023	10:05:07	23,000	23,600	23,500	23,800	26,300	27,700	102,700	22,500	25,600	242,000	241,500	243,700	244,300	25,400	25,800	25,900	22,600	167,700	26,700	268,300	300,000	262,500	300,000	265,300	264,900	268,200	266,200	271,100	262,400	267,300	255,200	253,500	321,600	271,200	445,100	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,029	1,122	1,120	0,000	-0,090	-0,043	99,942	8,000	449,436	374,783	365,668	364,692	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,448
12.07.2023	10:05:08	23,000	23,600	23,500	23,800	26,300	27,600	102,900	22,500	25,600	241,800	241,600	244,200	244,200	25,400	25,800	25,900	22,600	167,700	26,700	268,300	300,000	262,500	300,000	265,300	265,000	268,300	266,200	271,100	262,500	267,400	255,300	253,500	321,800	270,600	444,700	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,030	1,126	1,126	0,000	-0,090	-0,043	99,942	8,000	448,134	374,023	364,583	364,149	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,390
12.07.2023	10:05:09	23,000	23,600	23,500	23,800	26,300	27,600	102,900	22,500	25,600	241,800	241,000	243,300	244,000	25,400	25,800	25,900	22,600	167,700	26,700	268,300	300,000	262,500	300,000	265,400	265,000	268,300	266,200	271,100	262,500	267,400	255,400	253,400	322,200	270,100	444,400	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	1,032	1,131	1,131	0,000	-0,090	-0,043	99,942	8,000	451,497	373,047	367,296	365,017	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,303
12.07.2023	10:05:10	23,000	23,600	23,500	23,800	26,400	27,600	103,100	22,500	25,600	241,900	240,100	243,300	243,900	25,400	25,800	25,900	22,600	167,700	26,700	268,300	300,000	262,500	300,000	265,400	264,900	268,300	266,200	271,100	262,500	267,400	255,500	253,300	322,500	269,400	444,000	24,000	24,100	24,300	24,100	23,800	23,600	23,300	23,600	1,035	1,136	1,136	0,000	-0,090	-0,043	99,942	8,000	448,351	374,240	362,956	363,715	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,343
12.07.2023	10:05:11	23,000	23,600	23,500	23,900	26,400	27,600	103,200	22,500	25,600	240,700	240,700	243,100	244,000	25,400	25,800	25,900	22,600	167,700	26,800	268,400	300,000	262,600	300,000	265,400	265,000	268,300	266,200	271,000	262,500	267,400	255,700	253,300	323,000	269,100	443,600	24,000	24,000	24,500	24,100	23,800	23,600	23,300	23,600	1,038	1,140	1,140	0,000	-0,090	-0,043	99,942	8,000	449,327	374,783	364,800	364,041	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,600
12.07.2023	10:05:12	23,000	23,600	23,500	23,900	26,400	27,600	103,300	22,500	25,600	240,800	240,500	243,200	244,100	25,400	25,800	25,900	22,600	167,700	26,800	268,400	300,000	262,600	300,000	265,400	265,000	268,300	266,200	270,800	262,500	267,400	255,800	253,200	323,300	268,600	443,300	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,041	1,145	1,144	0,000	-0,090	-0,043	99,942	8,000	451,280	374,457	366,319	365,017	0,000	100,000	100,000	100,000	100,000	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,686
12.07.2023	10:05:13	23,000	23,600	23,500	23,900	26,400	27,600	103,400	22,500	25,600	241,300	241,300	243,500	244,200	25,400	25,800	25,900	22,600	167,700	26,800	268,400	300,000	262,600	300,000	265,400	265,000	268,300	266,200	270,900	262,500	267,400	255,900	253,200	323,500	268,200	443,000	24,000	24,100	24,500	24,100	23,800	23,600	23,300	23,600	1,044	1,150	1,150	0,000	-0,090	-0,043	99,942	12,000	449,544	374,783	366,645	365,017	0,000	100,000	100,000	100,000	99,975	40,000	0,000	1,000	0,000	0,000	1,000	0,000	0,000	0,000	0,000	38,694
