#EXPORTTYPE:                 ;ALL                                                                                                                        
#FILE:                       ;2023-07-03_NaNO3KNO3_ALassII_Hanke_100-300›C_10Kxmin-1_2Zyklen_N2-20-20_Al-pierced.ngb-sd7                                 
#FORMAT:                     ;NETZSCH5                                                                                                                   
#FTYPE:                      ;ASCII                                                                                                                      
#IDENTITY:                   ;2023-07-03                                                                                                                 
#DECIMAL:                    ;COMMA                                                                                                                      
#SEPARATOR:                  ;SEMICOLON                                                                                                                  
#MTYPE:                      ;DSC                                                                                                                        
#INSTRUMENT:                 ;NETZSCH DSC 204F1 Phoenix                                                                                                  
#PROJECT:                    ;                                                                                                                           
#DATE/TIME:                  ;03.07.2023 15:11:31 (UTC+2)                                                                                                
#CORR. FILE:                 ;                                                                                                                           
#TEMPCAL:                    ;26-04-2022 07:47                                                                                                           
#SENSITIVITY:                ;26-04-2022 07:40                                                                                                           
#LABORATORY:                 ;H221                                                                                                                       
#OPERATOR:                   ;AH                                                                                                                         
#REMARK:                     ;Teststand: ALass II / 03.07.2023 Jonas Tombrink / Probe nach Erstbe?llung / 50:50 mol% NaNO3:KNO3 / 45,7:54,3 wt% NaNO3:NO3
#SAMPLE:                     ;NaNO3KNO3                                                                                                                  
#SAMPLE MASS /mg:            ;10,719                                                                                                                     
#MATERIAL:                   ;NaNO3KNO3                                                                                                                  
#REFERENCE:                  ;-----                                                                                                                      
#REFERENCE MASS /mg:         ;0                                                                                                                          
#TYPE OF CRUCIBLE:           ;Standard Al 25 ‘l, pierced lid                                                                                             
#SAMPLE CRUCIBLE MASS /mg:   ;39,961                                                                                                                     
#REFERENCE CRUCIBLE MASS /mg:;39,497                                                                                                                     
#PURGE 2 MFC:                ;NITROGEN,250,0 ml/min                                                                                                      
#PROTECTIVE MFC:             ;NITROGEN,250,0 ml/min                                                                                                      
#M.RANGE /‘V:                ;5000                                                                                                                       
#TAU-R:                      ;---                                                                                                                        
#CORR. CODE:                 ;000                                                                                                                        
#EXO:                        ;-1                                                                                                                         
#RANGE:                      ;25›C....300›C/-10,0....10,0K/min                                                                                           
#SEGMENT:                    ;S1-4/4                                                                                                                     
#SEG. 1:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 2:                     ;300›C/10,0(K/min)/25›C                                                                                                     
#SEG. 3:                     ;25›C/10,0(K/min)/300›C                                                                                                     
#SEG. 4:                     ;300›C/10,0(K/min)/25›C                                                                                                     

#*RESULTS:;File;Segment;Result;Unit;Y_value;Unit;Range_Xmin;Unit;Range_Xmax;Unit;Range_Ymin;Unit;Range_Ymax;Unit

##Temp./›C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 55,74881; 58,11333;      0,18567;22,00000;22,00000;3,78180;3
 55,76571; 58,11500;      0,18566;22,00000;21,00000;3,78176;3
 55,78262; 58,11667;      0,18566;22,00000;21,00000;3,78171;3
 55,79953; 58,11833;      0,18567;22,00000;22,00000;3,78166;3
 55,81643; 58,12000;      0,18565;22,00000;21,00000;3,78161;3
 55,83333; 58,12167;      0,18566;22,00000;21,00000;3,78157;3
 55,85025; 58,12333;      0,18564;22,00000;21,00000;3,78152;3
 55,86716; 58,12500;      0,18565;22,00000;21,00000;3,78147;3
 55,88405; 58,12667;      0,18565;22,00000;21,00000;3,78143;3
 55,90095; 58,12833;      0,18566;22,00000;21,00000;3,78138;3
 55,91785; 58,13000;      0,18564;22,00000;22,00000;3,78133;3
 55,93476; 58,13167;      0,18563;22,00000;22,00000;3,78129;3
 55,95166; 58,13333;      0,18565;22,00000;22,00000;3,78124;3
 55,96857; 58,13500;      0,18566;22,00000;21,00000;3,78119;3
 55,98548; 58,13667;      0,18568;22,00000;21,00000;3,78114;3
 56,00238; 58,13833;      0,18568;22,00000;21,00000;3,78110;3
 56,01928; 58,14000;      0,18571;22,00000;21,00000;3,78105;3
 56,03618; 58,14167;      0,18571;22,00000;22,00000;3,78100;3
 56,05309; 58,14333;      0,18573;22,00000;22,00000;3,78095;3
 56,07002; 58,14500;      0,18576;22,00000;21,00000;3,78091;3
 56,08693; 58,14667;      0,18576;22,00000;21,00000;3,78086;3
 56,10385; 58,14833;      0,18576;22,00000;21,00000;3,78081;3
 56,12076; 58,15000;      0,18579;22,00000;22,00000;3,78077;3
 56,13767; 58,15167;      0,18579;22,00000;22,00000;3,78072;3
 56,15458; 58,15333;      0,18580;22,00000;22,00000;3,78067;3
 56,17148; 58,15500;      0,18580;22,00000;22,00000;3,78062;3
 56,18839; 58,15667;      0,18579;22,00000;22,00000;3,78058;3
 56,20530; 58,15833;      0,18579;22,00000;22,00000;3,78053;3
 56,22221; 58,16000;      0,18574;22,00000;22,00000;3,78048;3
 56,23911; 58,16167;      0,18561;22,00000;22,00000;3,78044;3
 56,25602; 58,16333;      0,18556;22,00000;22,00000;3,78039;3
 56,27292; 58,16500;      0,18554;22,00000;22,00000;3,78034;3
 56,28983; 58,16667;      0,18555;22,00000;22,00000;3,78029;3
 56,30673; 58,16833;      0,18557;22,00000;22,00000;3,78025;3
 56,32362; 58,17000;      0,18558;22,00000;22,00000;3,78020;3
 56,34051; 58,17167;      0,18560;22,00000;22,00000;3,78015;3
 56,35742; 58,17333;      0,18560;22,00000;22,00000;3,78011;3
 56,37434; 58,17500;      0,18561;22,00000;22,00000;3,78006;3
 56,39125; 58,17667;      0,18561;22,00000;22,00000;3,78001;3
 56,40814; 58,17833;      0,18562;22,00000;21,00000;3,77996;3
 56,42505; 58,18000;      0,18564;22,00000;21,00000;3,77992;3
 56,44197; 58,18167;      0,18564;22,00000;21,00000;3,77987;3
 56,45888; 58,18333;      0,18565;22,00000;21,00000;3,77982;3
 56,47581; 58,18500;      0,18565;22,00000;21,00000;3,77978;3
 56,49272; 58,18667;      0,18567;22,00000;22,00000;3,77973;3
 56,50963; 58,18833;      0,18568;22,00000;21,00000;3,77968;3
 56,52652; 58,19000;      0,18568;22,00000;22,00000;3,77963;3
 56,54343; 58,19167;      0,18571;22,00000;21,00000;3,77959;3
 56,56034; 58,19333;      0,18573;22,00000;22,00000;3,77954;3
 56,57725; 58,19500;      0,18575;23,00000;21,00000;3,77949;3
 56,59416; 58,19667;      0,18576;22,00000;22,00000;3,77945;3
 56,61107; 58,19833;      0,18578;22,00000;21,00000;3,77940;3
 56,62798; 58,20000;      0,18580;22,00000;21,00000;3,77935;3
 56,64489; 58,20167;      0,18583;22,00000;21,00000;3,77930;3
 56,66180; 58,20333;      0,18581;22,00000;21,00000;3,77926;3
 56,67870; 58,20500;      0,18582;22,00000;21,00000;3,77921;3
 56,69560; 58,20667;      0,18584;22,00000;21,00000;3,77916;3
 56,71251; 58,20833;      0,18582;22,00000;21,00000;3,77911;3
 56,72943; 58,21000;      0,18581;22,00000;22,00000;3,77907;3
 56,74636; 58,21167;      0,18580;22,00000;21,00000;3,77902;3
 56,76330; 58,21333;      0,18580;22,00000;22,00000;3,77897;3
 56,78021; 58,21500;      0,18580;22,00000;22,00000;3,77893;3
 56,79713; 58,21667;      0,18581;22,00000;22,00000;3,77888;3
 56,81405; 58,21833;      0,18581;22,00000;22,00000;3,77883;3
 56,83096; 58,22000;      0,18584;22,00000;22,00000;3,77878;3
 56,84787; 58,22167;      0,18584;22,00000;22,00000;3,77874;3
 56,86477; 58,22333;      0,18584;22,00000;21,00000;3,77869;3
 56,88167; 58,22500;      0,18587;22,00000;22,00000;3,77864;3
 56,89859; 58,22667;      0,18589;22,00000;21,00000;3,77859;3
 56,91550; 58,22833;      0,18589;22,00000;20,00000;3,77855;3
 56,93241; 58,23000;      0,18590;22,00000;21,00000;3,77850;3
 56,94932; 58,23167;      0,18592;22,00000;21,00000;3,77845;3
 56,96621; 58,23333;      0,18593;22,00000;22,00000;3,77841;3
 56,98311; 58,23500;      0,18595;22,00000;21,00000;3,77836;3
 57,00002; 58,23667;      0,18597;22,00000;21,00000;3,77831;3
 57,01693; 58,23833;      0,18600;22,00000;21,00000;3,77826;3
 57,03383; 58,24000;      0,18602;22,00000;22,00000;3,77822;3
 57,05074; 58,24167;      0,18604;22,00000;22,00000;3,77817;3
 57,06764; 58,24333;      0,18608;22,00000;22,00000;3,77812;3
 57,08455; 58,24500;      0,18611;22,00000;22,00000;3,77808;3
 57,10147; 58,24667;      0,18611;22,00000;21,00000;3,77803;3
 57,11840; 58,24833;      0,18613;22,00000;21,00000;3,77798;3
 57,13533; 58,25000;      0,18616;22,00000;21,00000;3,77793;3
 57,15226; 58,25167;      0,18616;22,00000;21,00000;3,77789;3
 57,16918; 58,25333;      0,18619;22,00000;21,00000;3,77784;3
 57,18611; 58,25500;      0,18619;22,00000;21,00000;3,77779;3
 57,20301; 58,25667;      0,18618;22,00000;21,00000;3,77774;3
 57,21992; 58,25833;      0,18618;22,00000;22,00000;3,77770;3
 57,23683; 58,26000;      0,18615;22,00000;22,00000;3,77765;3
 57,25374; 58,26167;      0,18609;22,00000;22,00000;3,77760;3
 57,27064; 58,26333;      0,18604;22,00000;22,00000;3,77756;3
 57,28755; 58,26500;      0,18599;22,00000;21,00000;3,77751;3
 57,30445; 58,26667;      0,18596;22,00000;22,00000;3,77746;3
 57,32136; 58,26833;      0,18592;22,00000;21,00000;3,77741;3
 57,33826; 58,27000;      0,18589;22,00000;21,00000;3,77737;3
 57,35517; 58,27167;      0,18587;22,00000;21,00000;3,77732;3
 57,37207; 58,27333;      0,18588;22,00000;21,00000;3,77727;3
 57,38899; 58,27500;      0,18590;22,00000;21,00000;3,77722;3
 57,40592; 58,27667;      0,18591;22,00000;21,00000;3,77718;3
 57,42283; 58,27833;      0,18593;22,00000;21,00000;3,77713;3
 57,43974; 58,28000;      0,18595;22,00000;22,00000;3,77708;3
 57,45666; 58,28167;      0,18598;22,00000;22,00000;3,77703;3
 57,47357; 58,28333;      0,18600;22,00000;22,00000;3,77699;3
 57,49048; 58,28500;      0,18600;22,00000;22,00000;3,77694;3
 57,50739; 58,28667;      0,18603;22,00000;22,00000;3,77689;3
 57,52431; 58,28833;      0,18603;22,00000;22,00000;3,77685;3
 57,54122; 58,29000;      0,18603;22,00000;22,00000;3,77680;3
 57,55814; 58,29167;      0,18604;22,00000;22,00000;3,77675;3
 57,57507; 58,29333;      0,18604;22,00000;22,00000;3,77670;3
 57,59200; 58,29500;      0,18607;22,00000;22,00000;3,77666;3
 57,60890; 58,29667;      0,18609;22,00000;22,00000;3,77661;3
 57,62580; 58,29833;      0,18609;22,00000;22,00000;3,77656;3
 57,64273; 58,30000;      0,18610;22,00000;22,00000;3,77651;3
 57,65965; 58,30167;      0,18610;22,00000;22,00000;3,77647;3
 57,67657; 58,30333;      0,18609;22,00000;22,00000;3,77642;3
 57,69349; 58,30500;      0,18607;22,00000;22,00000;3,77637;3
 57,71040; 58,30667;      0,18610;22,00000;22,00000;3,77632;3
 57,72732; 58,30833;      0,18610;22,00000;21,00000;3,77628;3
 57,74422; 58,31000;      0,18611;22,00000;21,00000;3,77623;3
 57,76112; 58,31167;      0,18611;22,00000;21,00000;3,77618;3
 57,77803; 58,31333;      0,18611;22,00000;22,00000;3,77614;3
 57,79494; 58,31500;      0,18612;22,00000;22,00000;3,77609;3
 57,81187; 58,31667;      0,18614;22,00000;21,00000;3,77604;3
 57,82879; 58,31833;      0,18615;22,00000;21,00000;3,77599;3
 57,84569; 58,32000;      0,18615;22,00000;21,00000;3,77595;3
 57,86261; 58,32167;      0,18615;23,00000;22,00000;3,77590;3
 57,87954; 58,32333;      0,18616;22,00000;22,00000;3,77585;3
 57,89645; 58,32500;      0,18614;22,00000;22,00000;3,77580;3
 57,91337; 58,32667;      0,18615;22,00000;22,00000;3,77576;3
 57,93031; 58,32833;      0,18615;22,00000;22,00000;3,77571;3
 57,94723; 58,33000;      0,18616;22,00000;22,00000;3,77566;3
 57,96415; 58,33167;      0,18616;22,00000;21,00000;3,77562;3
 57,98105; 58,33333;      0,18617;22,00000;22,00000;3,77557;3
 57,99795; 58,33500;      0,18619;23,00000;22,00000;3,77552;3
 58,01485; 58,33667;      0,18619;22,00000;22,00000;3,77547;3
 58,03175; 58,33833;      0,18620;22,00000;21,00000;3,77543;3
 58,04865; 58,34000;      0,18622;22,00000;21,00000;3,77538;3
 58,06556; 58,34167;      0,18622;22,00000;21,00000;3,77533;3
 58,08248; 58,34333;      0,18623;23,00000;22,00000;3,77528;3
 58,09939; 58,34500;      0,18621;22,00000;22,00000;3,77524;3
 58,11628; 58,34667;      0,18622;22,00000;22,00000;3,77519;3
 58,13317; 58,34833;      0,18620;22,00000;22,00000;3,77514;3
 58,15007; 58,35000;      0,18621;22,00000;21,00000;3,77509;3
 58,16696; 58,35167;      0,18621;22,00000;22,00000;3,77505;3
 58,18385; 58,35333;      0,18622;22,00000;22,00000;3,77500;3
 58,20074; 58,35500;      0,18620;22,00000;22,00000;3,77495;3
 58,21764; 58,35667;      0,18619;22,00000;22,00000;3,77491;3
 58,23452; 58,35833;      0,18617;22,00000;22,00000;3,77486;3
 58,25140; 58,36000;      0,18616;22,00000;22,00000;3,77481;3
 58,26830; 58,36167;      0,18614;22,00000;22,00000;3,77476;3
 58,28520; 58,36333;      0,18613;22,00000;21,00000;3,77472;3
 58,30211; 58,36500;      0,18613;22,00000;22,00000;3,77467;3
 58,31901; 58,36667;      0,18614;22,00000;22,00000;3,77462;3
 58,33591; 58,36833;      0,18614;22,00000;22,00000;3,77457;3
 58,35281; 58,37000;      0,18617;22,00000;22,00000;3,77453;3
 58,36971; 58,37167;      0,18617;22,00000;21,00000;3,77448;3
 58,38662; 58,37333;      0,18617;22,00000;22,00000;3,77443;3
 58,40350; 58,37500;      0,18618;22,00000;21,00000;3,77438;3
 58,42038; 58,37667;      0,18618;22,00000;21,00000;3,77434;3
 58,43726; 58,37833;      0,18619;22,00000;22,00000;3,77429;3
 58,45416; 58,38000;      0,18621;22,00000;21,00000;3,77424;3
 58,47105; 58,38167;      0,18621;23,00000;21,00000;3,77420;3
 58,48794; 58,38333;      0,18624;22,00000;22,00000;3,77415;3
 58,50483; 58,38500;      0,18624;22,00000;21,00000;3,77410;3
 58,52173; 58,38667;      0,18627;22,00000;22,00000;3,77405;3
 58,53862; 58,38833;      0,18627;22,00000;22,00000;3,77401;3
 58,55551; 58,39000;      0,18629;22,00000;22,00000;3,77396;3
 58,57241; 58,39167;      0,18630;22,00000;22,00000;3,77391;3
 58,58930; 58,39333;      0,18630;22,00000;21,00000;3,77386;3
 58,60619; 58,39500;      0,18631;22,00000;22,00000;3,77382;3
 58,62308; 58,39667;      0,18631;22,00000;22,00000;3,77377;3
 58,63998; 58,39833;      0,18631;22,00000;21,00000;3,77372;3
 58,65688; 58,40000;      0,18632;22,00000;21,00000;3,77367;3
 58,67377; 58,40167;      0,18634;22,00000;22,00000;3,77363;3
 58,69065; 58,40333;      0,18635;22,00000;21,00000;3,77358;3
 58,70754; 58,40500;      0,18635;22,00000;21,00000;3,77353;3
 58,72442; 58,40667;      0,18637;22,00000;21,00000;3,77349;3
 58,74130; 58,40833;      0,18638;22,00000;22,00000;3,77344;3
 58,75819; 58,41000;      0,18638;22,00000;22,00000;3,77339;3
 58,77507; 58,41167;      0,18639;22,00000;22,00000;3,77334;3
 58,79195; 58,41333;      0,18639;22,00000;22,00000;3,77330;3
 58,80883; 58,41500;      0,18639;22,00000;21,00000;3,77325;3
 58,82572; 58,41667;      0,18640;22,00000;22,00000;3,77320;3
 58,84261; 58,41833;      0,18640;22,00000;22,00000;3,77315;3
 58,85950; 58,42000;      0,18639;22,00000;22,00000;3,77311;3
 58,87638; 58,42167;      0,18639;22,00000;22,00000;3,77306;3
 58,89326; 58,42333;      0,18640;22,00000;21,00000;3,77301;3
 58,91016; 58,42500;      0,18638;22,00000;22,00000;3,77296;3
 58,92704; 58,42667;      0,18639;22,00000;21,00000;3,77292;3
 58,94393; 58,42833;      0,18641;22,00000;21,00000;3,77287;3
 58,96083; 58,43000;      0,18641;22,00000;21,00000;3,77282;3
 58,97772; 58,43167;      0,18644;22,00000;22,00000;3,77278;3
 58,99460; 58,43333;      0,18644;22,00000;22,00000;3,77273;3
 59,01148; 58,43500;      0,18645;22,00000;22,00000;3,77268;3
 59,02836; 58,43667;      0,18645;22,00000;22,00000;3,77263;3
 59,04523; 58,43833;      0,18647;22,00000;21,00000;3,77259;3
 59,06211; 58,44000;      0,18648;22,00000;22,00000;3,77254;3
 59,07898; 58,44167;      0,18648;22,00000;22,00000;3,77249;3
 59,09586; 58,44333;      0,18649;22,00000;22,00000;3,77244;3
 59,11275; 58,44500;      0,18651;22,00000;22,00000;3,77240;3
 59,12964; 58,44667;      0,18651;22,00000;22,00000;3,77235;3
 59,14651; 58,44833;      0,18654;22,00000;21,00000;3,77230;3
 59,16338; 58,45000;      0,18656;22,00000;21,00000;3,77225;3
 59,18025; 58,45167;      0,18658;22,00000;21,00000;3,77221;3
 59,19712; 58,45333;      0,18661;22,00000;22,00000;3,77216;3
 59,21399; 58,45500;      0,18663;22,00000;22,00000;3,77211;3
 59,23087; 58,45667;      0,18665;22,00000;22,00000;3,77207;3
 59,24775; 58,45833;      0,18666;22,00000;22,00000;3,77202;3
 59,26464; 58,46000;      0,18666;22,00000;21,00000;3,77197;3
 59,28151; 58,46167;      0,18667;22,00000;21,00000;3,77192;3
 59,29840; 58,46333;      0,18669;22,00000;21,00000;3,77188;3
 59,31528; 58,46500;      0,18667;22,00000;21,00000;3,77183;3
 59,33217; 58,46667;      0,18668;22,00000;21,00000;3,77178;3
 59,34906; 58,46833;      0,18666;22,00000;22,00000;3,77173;3
 59,36594; 58,47000;      0,18667;22,00000;22,00000;3,77169;3
 59,38282; 58,47167;      0,18667;22,00000;22,00000;3,77164;3
 59,39970; 58,47333;      0,18666;22,00000;21,00000;3,77159;3
 59,41658; 58,47500;      0,18666;22,00000;22,00000;3,77154;3
 59,43345; 58,47667;      0,18669;22,00000;22,00000;3,77150;3
 59,45031; 58,47833;      0,18667;22,00000;22,00000;3,77145;3
 59,46720; 58,48000;      0,18668;22,00000;21,00000;3,77140;3
 59,48407; 58,48167;      0,18666;22,00000;22,00000;3,77135;3
 59,50095; 58,48333;      0,18667;22,00000;21,00000;3,77131;3
 59,51781; 58,48500;      0,18669;22,00000;22,00000;3,77126;3
 59,53468; 58,48667;      0,18671;22,00000;21,00000;3,77121;3
 59,55156; 58,48833;      0,18674;22,00000;21,00000;3,77117;3
 59,56843; 58,49000;      0,18676;22,00000;22,00000;3,77112;3
 59,58529; 58,49167;      0,18676;22,00000;21,00000;3,77107;3
 59,60215; 58,49333;      0,18675;22,00000;21,00000;3,77102;3
 59,61902; 58,49500;      0,18675;22,00000;21,00000;3,77098;3
 59,63588; 58,49667;      0,18674;22,00000;21,00000;3,77093;3
 59,65277; 58,49833;      0,18672;22,00000;22,00000;3,77088;3
 59,66966; 58,50000;      0,18671;22,00000;22,00000;3,77083;3
 59,68654; 58,50167;      0,18669;22,00000;22,00000;3,77079;3
 59,70341; 58,50333;      0,18668;22,00000;21,00000;3,77074;3
 59,72028; 58,50500;      0,18666;22,00000;21,00000;3,77069;3
 59,73714; 58,50667;      0,18667;22,00000;21,00000;3,77064;3
 59,75402; 58,50833;      0,18667;22,00000;22,00000;3,77060;3
 59,77090; 58,51000;      0,18668;22,00000;22,00000;3,77055;3
 59,78779; 58,51167;      0,18668;22,00000;22,00000;3,77050;3
 59,80467; 58,51333;      0,18669;22,00000;21,00000;3,77045;3
 59,82157; 58,51500;      0,18671;22,00000;21,00000;3,77041;3
 59,83847; 58,51667;      0,18671;22,00000;21,00000;3,77036;3
 59,85536; 58,51833;      0,18672;22,00000;21,00000;3,77031;3
 59,87224; 58,52000;      0,18674;22,00000;22,00000;3,77026;3
 59,88912; 58,52167;      0,18675;22,00000;22,00000;3,77022;3
 59,90601; 58,52333;      0,18675;22,00000;22,00000;3,77017;3
 59,92289; 58,52500;      0,18675;22,00000;21,00000;3,77012;3
 59,93977; 58,52667;      0,18676;23,00000;21,00000;3,77007;3
 59,95664; 58,52833;      0,18674;22,00000;22,00000;3,77003;3
 59,97351; 58,53000;      0,18675;22,00000;21,00000;3,76998;3
 59,99039; 58,53167;      0,18677;22,00000;22,00000;3,76993;3
 60,00728; 58,53333;      0,18679;22,00000;22,00000;3,76989;3
 60,02418; 58,53500;      0,18682;22,00000;22,00000;3,76984;3
 60,04108; 58,53667;      0,18682;22,00000;22,00000;3,76979;3
 60,05798; 58,53833;      0,18683;22,00000;22,00000;3,76974;3
 60,07487; 58,54000;      0,18681;22,00000;21,00000;3,76970;3
 60,09176; 58,54167;      0,18682;22,00000;22,00000;3,76965;3
 60,10865; 58,54333;      0,18680;22,00000;21,00000;3,76960;3
 60,12554; 58,54500;      0,18679;22,00000;22,00000;3,76955;3
 60,14243; 58,54667;      0,18677;22,00000;21,00000;3,76951;3
 60,15932; 58,54833;      0,18678;22,00000;22,00000;3,76946;3
 60,17622; 58,55000;      0,18680;22,00000;22,00000;3,76941;3
 60,19312; 58,55167;      0,18680;22,00000;22,00000;3,76936;3
 60,21003; 58,55333;      0,18679;22,00000;22,00000;3,76932;3
 60,22694; 58,55500;      0,18679;22,00000;21,00000;3,76927;3
 60,24384; 58,55667;      0,18680;22,00000;21,00000;3,76922;3
 60,26074; 58,55833;      0,18678;22,00000;22,00000;3,76917;3
 60,27766; 58,56000;      0,18679;22,00000;22,00000;3,76913;3
 60,29458; 58,56167;      0,18679;22,00000;22,00000;3,76908;3
 60,31150; 58,56333;      0,18680;22,00000;22,00000;3,76903;3
 60,32842; 58,56500;      0,18682;22,00000;22,00000;3,76898;3
 60,34534; 58,56667;      0,18682;22,00000;22,00000;3,76894;3
 60,36226; 58,56833;      0,18685;22,00000;21,00000;3,76889;3
 60,37918; 58,57000;      0,18685;22,00000;21,00000;3,76884;3
 60,39610; 58,57167;      0,18686;22,00000;22,00000;3,76879;3
 60,41302; 58,57333;      0,18688;22,00000;22,00000;3,76874;3
 60,42993; 58,57500;      0,18688;22,00000;22,00000;3,76870;3
 60,44684; 58,57667;      0,18691;22,00000;22,00000;3,76865;3
 60,46378; 58,57833;      0,18691;23,00000;21,00000;3,76860;3
 60,48071; 58,58000;      0,18692;22,00000;22,00000;3,76855;3
 60,49762; 58,58167;      0,18694;22,00000;21,00000;3,76851;3
 60,51454; 58,58333;      0,18696;22,00000;22,00000;3,76846;3
 60,53145; 58,58500;      0,18697;22,00000;21,00000;3,76841;3
 60,54836; 58,58667;      0,18697;22,00000;21,00000;3,76836;3
 60,56529; 58,58833;      0,18696;22,00000;21,00000;3,76832;3
 60,58221; 58,59000;      0,18696;22,00000;21,00000;3,76827;3
 60,59912; 58,59167;      0,18695;22,00000;22,00000;3,76822;3
 60,61602; 58,59333;      0,18695;22,00000;22,00000;3,76817;3
 60,63293; 58,59500;      0,18694;22,00000;22,00000;3,76813;3
 60,64983; 58,59667;      0,18694;22,00000;22,00000;3,76808;3
 60,66673; 58,59833;      0,18693;22,00000;21,00000;3,76803;3
 60,68364; 58,60000;      0,18693;22,00000;21,00000;3,76798;3
 60,70055; 58,60167;      0,18692;22,00000;22,00000;3,76794;3
 60,71746; 58,60333;      0,18692;22,00000;21,00000;3,76789;3
 60,73439; 58,60500;      0,18692;22,00000;22,00000;3,76784;3
 60,75131; 58,60667;      0,18693;22,00000;21,00000;3,76779;3
 60,76824; 58,60833;      0,18695;22,00000;22,00000;3,76775;3
 60,78518; 58,61000;      0,18696;22,00000;22,00000;3,76770;3
 60,80211; 58,61167;      0,18698;22,00000;21,00000;3,76765;3
 60,81902; 58,61333;      0,18702;22,00000;21,00000;3,76760;3
 60,83595; 58,61500;      0,18704;22,00000;22,00000;3,76756;3
 60,85288; 58,61667;      0,18707;22,00000;21,00000;3,76751;3
 60,86979; 58,61833;      0,18709;22,00000;21,00000;3,76746;3
 60,88671; 58,62000;      0,18710;22,00000;21,00000;3,76741;3
 60,90363; 58,62167;      0,18710;22,00000;22,00000;3,76737;3
 60,92055; 58,62333;      0,18712;22,00000;22,00000;3,76732;3
 60,93747; 58,62500;      0,18715;22,00000;22,00000;3,76727;3
 60,95438; 58,62667;      0,18717;22,00000;22,00000;3,76722;3
 60,97129; 58,62833;      0,18719;22,00000;22,00000;3,76717;3
 60,98821; 58,63000;      0,18720;22,00000;22,00000;3,76713;3
 61,00511; 58,63167;      0,18722;22,00000;21,00000;3,76708;3
 61,02202; 58,63333;      0,18726;22,00000;21,00000;3,76703;3
 61,03893; 58,63500;      0,18732;22,00000;22,00000;3,76698;3
 61,05588; 58,63667;      0,18737;22,00000;22,00000;3,76694;3
 61,07281; 58,63833;      0,18745;22,00000;21,00000;3,76689;3
 61,08974; 58,64000;      0,18753;22,00000;21,00000;3,76684;3
 61,10667; 58,64167;      0,18757;22,00000;21,00000;3,76679;3
 61,12361; 58,64333;      0,18763;22,00000;21,00000;3,76675;3
 61,14054; 58,64500;      0,18765;22,00000;21,00000;3,76670;3
 61,15744; 58,64667;      0,18766;22,00000;21,00000;3,76665;3
 61,17436; 58,64833;      0,18766;22,00000;22,00000;3,76660;3
 61,19127; 58,65000;      0,18765;22,00000;21,00000;3,76656;3
 61,20819; 58,65167;      0,18763;23,00000;22,00000;3,76651;3
 61,22511; 58,65333;      0,18762;22,00000;22,00000;3,76646;3
 61,24202; 58,65500;      0,18762;22,00000;22,00000;3,76641;3
 61,25894; 58,65667;      0,18763;22,00000;22,00000;3,76636;3
 61,27587; 58,65833;      0,18763;22,00000;22,00000;3,76632;3
 61,29279; 58,66000;      0,18763;22,00000;22,00000;3,76627;3
 61,30970; 58,66167;      0,18766;22,00000;22,00000;3,76622;3
 61,32663; 58,66333;      0,18766;22,00000;22,00000;3,76617;3
 61,34355; 58,66500;      0,18767;22,00000;22,00000;3,76613;3
 61,36045; 58,66667;      0,18767;22,00000;22,00000;3,76608;3
 61,37737; 58,66833;      0,18768;22,00000;22,00000;3,76603;3
 61,39429; 58,67000;      0,18766;22,00000;22,00000;3,76598;3
 61,41120; 58,67167;      0,18766;22,00000;22,00000;3,76594;3
 61,42812; 58,67333;      0,18769;22,00000;21,00000;3,76589;3
 61,44503; 58,67500;      0,18769;22,00000;22,00000;3,76584;3
 61,46195; 58,67667;      0,18770;22,00000;21,00000;3,76579;3
 61,47888; 58,67833;      0,18770;22,00000;21,00000;3,76575;3
 61,49581; 58,68000;      0,18772;22,00000;21,00000;3,76570;3
 61,51274; 58,68167;      0,18775;22,00000;21,00000;3,76565;3
 61,52967; 58,68333;      0,18775;22,00000;21,00000;3,76560;3
 61,54659; 58,68500;      0,18776;22,00000;21,00000;3,76555;3
 61,56351; 58,68667;      0,18778;22,00000;21,00000;3,76551;3
 61,58045; 58,68833;      0,18780;22,00000;21,00000;3,76546;3
 61,59736; 58,69000;      0,18783;22,00000;21,00000;3,76541;3
 61,61428; 58,69167;      0,18785;22,00000;22,00000;3,76536;3
 61,63121; 58,69333;      0,18785;22,00000;22,00000;3,76532;3
 61,64815; 58,69500;      0,18788;22,00000;22,00000;3,76527;3
 61,66507; 58,69667;      0,18790;22,00000;22,00000;3,76522;3
 61,68198; 58,69833;      0,18790;22,00000;22,00000;3,76517;3
 61,69888; 58,70000;      0,18791;22,00000;21,00000;3,76513;3
 61,71579; 58,70167;      0,18791;22,00000;21,00000;3,76508;3
 61,73270; 58,70333;      0,18792;22,00000;22,00000;3,76503;3
 61,74961; 58,70500;      0,18792;22,00000;22,00000;3,76498;3
 61,76654; 58,70667;      0,18793;22,00000;22,00000;3,76493;3
 61,78346; 58,70833;      0,18793;22,00000;21,00000;3,76489;3
 61,80037; 58,71000;      0,18793;22,00000;21,00000;3,76484;3
 61,81729; 58,71167;      0,18794;22,00000;21,00000;3,76479;3
